Year,Area,EffectiveFaculties,PublicationCount,EffortPerPaper,PerPerson,contribution_per_person,ICLRPoint
2016,comm,81.03333333333332,83,0.976305220883534,0.012048192771084338,0.45597235705471006,2.0252861709629486
2016,soft,241.50000000000009,188,1.2845744680851068,0.005319148936170213,0.3832874948240164,2.664772091898101
2016,visualization,116.83333333333333,150,0.7788888888888889,0.006666666666666667,0.3656586590584879,1.6157579224617749
2016,bed,73.16666666666666,113,0.6474926253687315,0.008849557522123894,0.48314460136674275,1.343184315631372
2016,ai,737.4000000000007,1133,0.6508384819064437,0.00088261253309797,0.6474105370219685,1.35012509278887
2016,log,132.33333333333331,146,0.9063926940639269,0.00684931506849315,0.5055760201511336,1.8802568597228753
2016,graph,164.9166666666667,208,0.79286858974359,0.004807692307692308,0.5145982617483577,1.644757966924922
2016,csed,67.66666666666667,102,0.6633986928104576,0.00980392156862745,0.3727828078817734,1.3761804911460114
2016,ecom,59.58333333333334,100,0.5958333333333334,0.01,0.7227949090909089,1.2360202366906234
2016,nlp,339.64999999999986,759,0.4474967061923582,0.0013175230566534915,0.8221188900338587,0.9283048694368999
2016,crypt,107.66666666666667,132,0.8156565656565657,0.007575757575757576,0.6037132198142415,1.6920302456074225
2016,bio,50.53333333333333,81,0.6238683127572017,0.012345679012345678,0.37636622691292876,1.2941771070175152
2017,plan,122.66666666666664,113,1.085545722713864,0.008849557522123894,0.45363847826086967,2.4978396584521403
2017,mobile,126.0833333333333,199,0.6335845896147402,0.005025125628140704,0.3588553840052876,1.4578775281499343
2017,chi,566.4166666666664,805,0.7036231884057967,0.0012422360248447205,0.4558744740326617,1.6190362762543957
2017,inforet,213.43333333333342,268,0.796393034825871,0.0037313432835820895,0.4286595564579102,1.832499603176513
2017,mod,244.28333333333336,262,0.932379134860051,0.003816793893129771,0.4526112301289486,2.1454034878829407
2017,sec,343.19999999999993,297,1.1555555555555552,0.003367003367003367,0.403681794871795,2.658932216134923
2017,arch,163.20000000000005,173,0.9433526011560697,0.005780346820809248,0.41823887254901954,2.1706534232208634
2017,act,332.66666666666663,379,0.8777484608619173,0.002638522427440633,0.648699378757515,2.019698359830516
2017,metrics,72.08333333333333,86,0.8381782945736433,0.011627906976744186,0.4262534566473989,1.9286474454578844
2017,mlmining,568.8833333333332,1309,0.4345938375350139,0.0007639419404125286,0.7363388984267427,1.0
2017,robotics,414.73333333333323,1738,0.23862677406981198,0.0005753739930955121,0.6752200956437874,0.549079976428765
2017,ops,45.583333333333336,39,1.1688034188034189,0.02564102564102564,0.3129627861060329,2.6894155366601393
2017,vision,608.1333333333333,1403,0.4334521263958185,0.0007127583749109052,0.7576539925454945,0.9973729237725248
2017,hpc,100.0,115,0.8695652173913043,0.008695652173913044,0.30399997000000006,2.000868724516247
2017,da,175.6666666666667,382,0.4598603839441537,0.002617801047120419,0.44645360721062605,1.058138298859574
2017,comm,108.0833333333333,82,1.3180894308943085,0.012195121951219513,0.3411913184271396,3.032922506150617
2017,soft,182.20000000000002,161,1.1316770186335405,0.006211180124223602,0.3765241492864983,2.6039877257632877
2017,visualization,121.78333333333332,155,0.7856989247311827,0.0064516129032258064,0.3722488846311756,1.8078924661877687
2017,bed,96.58333333333333,92,1.0498188405797102,0.010869565217391304,0.37550847282139777,2.4156321372024276
2017,ai,814.7500000000008,1333,0.6112153038259571,0.0007501875468867217,0.6629428904571949,1.4064058231767111
2017,log,141.45000000000002,154,0.9185064935064936,0.006493506493506494,0.4848580417108518,2.1134825535405626
2017,graph,161.25000000000003,207,0.7789855072463769,0.004830917874396135,0.4803048682170542,1.7924448990458048
2017,csed,45.83333333333333,96,0.4774305555555555,0.010416666666666666,0.4019832000000001,1.0985672467504568
2017,ecom,45.25,91,0.49725274725274726,0.01098901098901099,0.7272265193370165,1.1441780906814747
2017,nlp,327.03333333333313,607,0.5387699066447004,0.0016474464579901153,0.6670750280297629,1.239709034303307
2017,crypt,113.24999999999999,139,0.8147482014388489,0.007194244604316547,0.6376471258278147,1.8747348238070842
2017,bio,48.5,82,0.5914634146341463,0.012195121951219513,0.3614462474226804,1.3609567452426057
2018,plan,140.98333333333335,121,1.1651515151515153,0.008264462809917356,0.4138432084170706,2.8608565989607513
2018,mobile,114.3833333333333,163,0.7017382413087933,0.006134969325153374,0.4348386390791201,1.7230140906870042
2018,inforet,229.2000000000002,293,0.7822525597269631,0.0034129692832764505,0.46073937609075005,1.920705048611472
2018,chi,642.6000000000004,975,0.6590769230769234,0.0010256410256410256,0.4775611157796449,1.618265556099948
2018,mod,227.0333333333334,249,0.9117804551539493,0.004016064257028112,0.4230946821318454,2.2387415696673663
2018,sec,351.2166666666665,301,1.1668327796234768,0.0033222591362126247,0.3988943472690174,2.8649846943171595
2018,arch,171.45000000000002,195,0.8792307692307694,0.005128205128205128,0.44205840186643336,2.158820647318207
2018,act,332.4166666666666,379,0.8770888302550569,0.002638522427440633,0.6270158235146654,2.153561434096962
2018,metrics,81.56666666666668,83,0.9827309236947792,0.012048192771084338,0.38093389456477317,2.4129499138053343
2018,mlmining,800.700000000002,1966,0.4072736520854537,0.000508646998982706,0.7633709129511659,1.0
2018,robotics,430.86666666666633,1934,0.22278524646673545,0.000517063081695967,0.6727990082005265,0.5470161041009127
2018,ops,60.31666666666668,47,1.2833333333333337,0.02127659574468085,0.33634657087593256,3.1510345114691245
2018,vision,625.5166666666667,1755,0.35641975308641977,0.0005698005698005698,0.8578216562308492,0.8751357993854122
2018,hpc,114.73333333333332,216,0.5311728395061728,0.004629629629629629,0.34532947704822786,1.30421606403039
2018,da,155.95000000000005,350,0.4455714285714287,0.002857142857142857,0.49006623917922393,1.0940345055219516
2018,comm,98.13333333333333,80,1.2266666666666666,0.0125,0.3383065557065218,3.011897922651006
2018,soft,224.20000000000002,229,0.9790393013100438,0.004366812227074236,0.37615223907225687,2.4038856829968047
2018,visualization,146.38333333333333,219,0.6684170471841704,0.0045662100456621,0.4115948696345213,1.641198844466187
2018,bed,66.5,101,0.6584158415841584,0.009900990099009901,0.49706406015037596,1.6166423686205225
2018,ai,934.8333333333359,1721,0.5431919426689924,0.0005810575246949448,0.6718143273310733,1.3337271878197032
2018,log,131.0333333333333,164,0.7989837398373982,0.006097560975609756,0.5263287458661919,1.9617859779197215
2018,graph,156.16666666666663,234,0.6673789173789172,0.004273504273504274,0.5636866168623268,1.638649870821716
2018,csed,84.0,158,0.5316455696202531,0.006329113924050633,0.3777857857142857,1.305376782656944
2018,ecom,50.750000000000014,90,0.563888888888889,0.011111111111111112,0.6233152709359604,1.3845454671606758
2018,nlp,411.9833333333327,1114,0.3698234590065823,0.0008976660682226212,0.9075943921679693,0.9080466097251643
2018,crypt,131.5,148,0.8885135135135135,0.006756756756756757,0.5730476045627376,2.181613048042417
2018,bio,57.58333333333334,97,0.5936426116838489,0.010309278350515464,0.319488052098408,1.457601317060627
2019,plan,162.93333333333334,153,1.0649237472766884,0.006535947712418301,0.47575641162029464,3.217489539472171
2019,mobile,119.89999999999992,183,0.6551912568306006,0.00546448087431694,0.3929771643035866,1.97955113743779
2019,chi,615.3500000000003,990,0.6215656565656568,0.00101010101010101,0.46654238888437455,1.877956992892134
2019,inforet,287.3166666666665,460,0.624601449275362,0.002173913043478261,0.5204765276408148,1.8871291343834482
2019,mod,261.4000000000001,298,0.8771812080536916,0.003355704697986577,0.4392975325172149,2.650256760966961
2019,sec,369.2333333333331,348,1.0610153256704975,0.0028735632183908046,0.407517483975806,3.2056808952702505
2019,arch,192.64285714285714,217,0.8877551020408163,0.004608294930875576,0.45563986800148315,2.6822040185824134
2019,act,305.6666666666667,383,0.7980852915578764,0.0026109660574412533,0.6737789640130861,2.4112816375451636
2019,metrics,85.56666666666665,97,0.8821305841924397,0.010309278350515464,0.38476286716010927,2.6652104757226502
2019,mlmining,893.976190476194,2701,0.3309797076920378,0.00037023324694557573,0.8716282618052008,1.0
2019,robotics,470.26666666666586,2039,0.23063593264672186,0.0004904364884747426,0.6969861702580108,0.696828014789712
2019,ops,39.20000000000001,38,1.0315789473684214,0.02631578947368421,0.38606640306122436,3.1167437863842116
2019,vision,722.5595238095257,2369,0.3050061307764988,0.00042211903756859433,0.9108878290468713,0.9215251681238831
2019,hpc,133.8595238095238,164,0.8162166085946574,0.006097560975609756,0.3751687856850643,2.4660623887979
2019,da,181.2095238095238,383,0.4731319159517593,0.0026109660574412533,0.4582927941872077,1.429489195126089
2019,comm,89.28333333333332,81,1.1022633744855965,0.012345679012345678,0.3406526824715327,3.3303049971607463
2019,soft,232.36666666666673,207,1.122544283413849,0.004830917874396135,0.37796171567924247,3.3915803818955803
2019,visualization,183.98333333333332,300,0.6132777777777777,0.0033333333333333335,0.42837999818824174,1.8529165490363113
2019,bed,81.91666666666666,100,0.8191666666666666,0.01,0.48561253306205504,2.474975497376611
2019,ai,1052.492857142861,2078,0.5064931940052267,0.00048123195380173246,0.6472601617927481,1.5302847341822436
2019,log,105.44999999999999,128,0.8238281249999999,0.0078125,0.49729468942626853,2.489059316489989
2019,graph,139.13333333333333,220,0.6324242424242424,0.004545454545454545,0.5496978701485385,1.9107643995283412
2019,csed,75.86666666666666,167,0.4542914171656686,0.005988023952095809,0.44651615114235516,1.372565769465139
2019,ecom,43.083333333333336,101,0.4265676567656766,0.009900990099009901,0.5998609671179884,1.2888030500122964
2019,nlp,527.259523809523,1790,0.29455839318967764,0.0005586592178770949,1.0181772974364318,0.8899590710369212
2019,crypt,117.58333333333333,157,0.7489384288747346,0.006369426751592357,0.591231070163005,2.262792586582345
2019,bio,72.5,104,0.6971153846153846,0.009615384615384616,0.3677284137931035,2.106217899207344
2020,plan,149.63333333333333,145,1.0319540229885058,0.006896551724137931,0.4146221875696146,3.5131843332983106
2020,mobile,130.4,169,0.7715976331360948,0.005917159763313609,0.41185189417177914,2.626827025193911
2020,chi,629.9333333333335,1025,0.614569105691057,0.000975609756097561,0.4567530019049634,2.09223909762017
2020,inforet,270.06666666666695,508,0.5316272965879271,0.001968503937007874,0.5633434917304363,1.8098719980931195
2020,mod,310.73333333333335,446,0.696711509715994,0.002242152466367713,0.5286017989701781,2.371884702454527
2020,sec,368.74999999999966,385,0.9577922077922069,0.0025974025974025974,0.4514256406779666,3.2607078455163507
2020,arch,186.7166666666666,251,0.7438911022576359,0.00398406374501992,0.4744174935285193,2.5325029099292022
2020,act,315.99999999999994,419,0.7541766109785202,0.002386634844868735,0.6681872151898736,2.567518896391049
2020,metrics,82.83333333333333,102,0.8120915032679739,0.00980392156862745,0.4141799879275656,2.764684358924678
2020,mlmining,1078.0166666666712,3670,0.2937375113533164,0.00027247956403269756,0.9250820389295118,1.0
2020,robotics,459.21666666666596,2301,0.19957264957264925,0.000434593654932638,0.707158175153342,0.6794251393128923
2020,ops,60.26666666666668,70,0.8609523809523811,0.014285714285714285,0.3582335840707964,2.931026333632961
2020,vision,756.6500000000021,2850,0.26549122807017617,0.0003508771929824561,0.9600097561620273,0.9038383516187528
2020,hpc,126.08333333333333,222,0.5679429429429429,0.0045045045045045045,0.37514882220753476,1.9335049865653826
2020,da,197.03333333333322,463,0.42555795536357066,0.0021598272138228943,0.5177659194721709,1.4487695269253393
2020,comm,102.4333333333333,118,0.8680790960451974,0.00847457627118644,0.3769948877318583,2.9552885228916015
2020,soft,265.91666666666674,254,1.0469160104986879,0.003937007874015748,0.4140787427138827,3.5641209244107253
2020,visualization,168.98333333333335,256,0.6600911458333334,0.00390625,0.4313108373606864,2.2472143336141897
2020,bed,75.60000000000002,93,0.8129032258064519,0.010752688172043012,0.4854387566137567,2.7674477871798513
2020,ai,1055.533333333338,2341,0.4508899330770346,0.00042716787697565144,0.6452881652245283,1.535009713262977
2020,log,98.76666666666665,137,0.7209245742092456,0.0072992700729927005,0.517891771852852,2.4543156605629974
2020,graph,128.33333333333331,232,0.5531609195402298,0.004310344827586207,0.6050736311688314,1.883181065270452
2020,csed,84.08333333333333,170,0.49460784313725487,0.0058823529411764705,0.43151637264618437,1.6838429687052314
2020,ecom,33.5,96,0.3489583333333333,0.010416666666666666,0.8089528358208955,1.1879937694222364
2020,nlp,486.5499999999989,1519,0.32030941408821517,0.0006583278472679394,0.892092882540337,1.0904613871496218
2020,crypt,127.3333333333333,167,0.7624750499001994,0.005988023952095809,0.5563667984293196,2.5957701023178865
2020,bio,47.63333333333333,79,0.6029535864978903,0.012658227848101266,0.43582135759272217,2.052695223432459
2021,plan,138.09523809523807,148,0.933075933075933,0.006756756756756757,0.48497677344827594,3.5145202490058827
2021,mobile,121.06666666666663,143,0.8466200466200464,0.006993006993006993,0.42992569658590324,3.188875836987553
2021,chi,610.316666666667,1033,0.5908196192320107,0.000968054211035818,0.47450889811300123,2.225378923294839
2021,inforet,266.30952380952385,553,0.4815723757857574,0.0018083182640144665,0.6147402340634778,1.8138886730059736
2021,mod,333.3190476190475,506,0.6587332956898172,0.001976284584980237,0.5485578916239269,2.4811823178894903
2021,sec,451.4119047619043,558,0.8089819081754557,0.0017921146953405018,0.48194240494111124,3.0471081683452668
2021,arch,176.652380952381,250,0.706609523809524,0.004,0.49291727929482154,2.661512736034614
2021,act,309.24999999999994,447,0.6918344519015659,0.0022371364653243847,0.6826718383185127,2.6058610065661925
2021,metrics,88.17619047619044,111,0.794380094380094,0.009009009009009009,0.4414106550737162,2.9921090322226167
2021,mlmining,1162.0571428571452,4377,0.26549169359313346,0.0002284669865204478,0.9683450894964576,1.0
2021,robotics,497.7690476190467,2505,0.19871019865031805,0.0003992015968063872,0.7634587843855695,0.7484610759794309
2021,ops,87.04999999999998,85,1.0241176470588234,0.011764705882352941,0.3876852843193567,3.857437621488398
2021,vision,805.9547619047652,3269,0.24654474209384067,0.0003059039461609055,0.9732322508352964,0.9286344847823035
2021,hpc,110.97857142857139,165,0.6725974025974023,0.006060606060606061,0.3765003230996976,2.533402810063652
2021,da,176.4142857142857,411,0.4292318387208898,0.0024330900243309003,0.5121158393392178,1.6167430058233327
2021,comm,108.68571428571424,114,0.9533834586466161,0.008771929824561403,0.389832879863302,3.5910104973290733
2021,soft,239.30238095238093,273,0.8765654979940694,0.003663003663003663,0.4239031621678092,3.3016682598643095
2021,visualization,185.18333333333337,273,0.6783272283272285,0.003663003663003663,0.44314186121861215,2.554984749793213
2021,bed,77.56666666666666,101,0.767986798679868,0.009900990099009901,0.463073399226472,2.892696145352138
2021,ai,892.9547619047672,2412,0.37021341704177746,0.00041459369817578774,0.7146627177828516,1.3944444439347705
2021,log,142.6595238095238,178,0.801457998929909,0.0056179775280898875,0.4911115509788542,3.018768640491423
2021,graph,105.76666666666664,241,0.4388658367911479,0.004149377593360996,0.683478928458872,1.653030386192461
2021,csed,82.16666666666666,169,0.4861932938856015,0.005917159763313609,0.42287913590263687,1.8312938054879173
2021,ecom,37.25,117,0.31837606837606836,0.008547008547008548,0.8082754362416109,1.1991940842562867
2021,nlp,559.8595238095235,2023,0.2767471694560175,0.0004943153732081067,0.9367503019890199,1.0423948324354475
2021,crypt,128.66666666666666,181,0.7108655616942909,0.0055248618784530384,0.597158238341969,2.677543512090792
2021,bio,31.116666666666667,55,0.5657575757575758,0.01818181818181818,0.4015728655597215,2.130980325978109
2022,plan,134.34999999999997,133,1.0101503759398494,0.007518796992481203,0.4338001265351695,3.917509413097331
2022,mobile,129.4178571428571,194,0.6671023564064799,0.005154639175257732,0.4590995424566053,2.5871195249423065
2022,chi,572.7511904761903,945,0.6060859158478205,0.0010582010582010583,0.4569127176888495,2.35048893415542
2022,inforet,286.73809523809507,682,0.42043708979192823,0.001466275659824047,0.6354039488499548,1.630515907438719
2022,mod,326.9023809523807,486,0.6726386439349398,0.00205761316872428,0.533736085040678,2.608590049552245
2022,sec,456.67142857142795,623,0.7330199495528539,0.0016051364365971107,0.5208419448180943,2.842757495080544
2022,arch,190.54285714285723,236,0.8073849878934628,0.00423728813559322,0.4113451177088017,3.13115588075023
2022,act,263.75000000000006,388,0.6797680412371135,0.002577319587628866,0.633887317535545,2.6362388845239595
2022,metrics,71.01666666666668,97,0.73213058419244,0.010309278350515464,0.4181455479934287,2.8393084074455843
2022,mlmining,1331.048809523805,5162,0.25785525174812185,0.00019372336303758234,0.959958681347777,1.0
2022,robotics,438.58571428571366,2217,0.19782846832914464,0.0004510599909788002,0.6884928148920241,0.7672074428888787
2022,ops,46.83571428571428,49,0.9558309037900874,0.02040816326530612,0.3600543144730822,3.706850635424568
2022,vision,831.9976190476231,3757,0.22145265345957493,0.00026616981634282674,1.0035153213007086,0.8588254532659055
2022,hpc,109.03452380952379,209,0.5216962861699703,0.004784688995215311,0.3863568852154735,2.0232137318636956
2022,da,172.3928571428571,436,0.3953964613368282,0.0022935779816513763,0.5164869906774395,1.5334047247680624
2022,comm,99.6857142857143,133,0.7495166487647692,0.007518796992481203,0.42374269274863857,2.9067340831084256
2022,soft,283.55833333333334,341,0.8315493646138807,0.002932551319648094,0.4216992835101537,3.224868832325179
2022,visualization,137.4833333333333,242,0.568112947658402,0.004132231404958678,0.43719212025700094,2.2032242655788377
2022,bed,58.516666666666666,90,0.6501851851851852,0.011111111111111112,0.522887097692965,2.5215122855837704
2022,ai,853.1488095238149,2214,0.3853427323955803,0.00045167118337850043,0.6259731796356595,1.4944149082989815
2022,log,87.81666666666666,117,0.7505698005698005,0.008547008547008548,0.4591536154868097,2.910818358289526
2022,graph,154.18333333333328,344,0.4482073643410851,0.0029069767441860465,0.6296559550318886,1.7382130528755062
2022,csed,76.78333333333333,144,0.5332175925925926,0.006944444444444444,0.45635958324289116,2.067895026289595
2022,ecom,28.749999999999993,126,0.2281746031746031,0.007936507936507936,0.8150688695652175,0.8848941475021367
2022,nlp,547.3380952380946,1968,0.27811895083236515,0.0005081300813008131,0.9151931381317382,1.0785855589400106
2022,crypt,119.45,184,0.6491847826086957,0.005434782608695652,0.6165351192967768,2.517632579548282
2022,bio,43.25000000000001,66,0.6553030303030304,0.015151515151515152,0.3586654797687861,2.54136002994092
2023,plan,144.33333333333337,157,0.9193205944798304,0.006369426751592357,0.4526670069284065,4.151160475711597
2023,mobile,103.88376623376615,228,0.4556305536568691,0.0043859649122807015,0.5669257780611452,2.05738406952275
2023,inforet,256.15753968254,651,0.3934831638748694,0.0015360983102918587,0.6396205561743525,1.7767596718090752
2023,chi,585.3599567099573,1205,0.4857758976846118,0.0008298755186721991,0.5079349425798234,2.193504332036286
2023,mod,301.6555916305914,520,0.5801069069819066,0.0019230769230769232,0.5728298755078549,2.6194527550132327
2023,sec,512.3294011544002,855,0.5992156738647956,0.0011695906432748538,0.6018176339387542,2.7057377336160653
2023,arch,212.55559163059172,338,0.6288626971319282,0.0029585798816568047,0.4671768182536406,2.839607845901169
2023,act,269.1166666666667,484,0.556026170798898,0.002066115702479339,0.7190219483495387,2.5107170203096016
2023,metrics,70.26666666666668,106,0.6628930817610064,0.009433962264150943,0.46324364800759005,2.9932708754185526
2023,mlmining,1537.1615440115363,6941,0.22146110704675642,0.00014407145944388418,1.0034174761975598,1.0
2023,robotics,451.37023809523714,2646,0.17058587985458698,0.0003779289493575208,0.7520407978879142,0.7702746641583964
2023,ops,84.89404761904758,98,0.8662657920310978,0.01020408163265306,0.38370848031860466,3.911593342880769
2023,vision,815.1103535353576,4506,0.18089444153026135,0.00022192632046160674,1.0701044186431914,0.8168226192966228
2023,hpc,101.39404761904758,162,0.625889182833627,0.006172839506172839,0.35779443519507825,2.8261810445185076
2023,da,161.13892496392504,547,0.2945867001168648,0.0018281535648994515,0.6041307773512452,1.3301960964851023
2023,comm,118.55043290043284,167,0.7098828317391188,0.005988023952095809,0.4534682049212806,3.2054514727466046
2023,soft,269.77063492063496,380,0.7099227234753551,0.002631578947368421,0.4932124619091467,3.205631602507393
2023,visualization,155.102380952381,262,0.5919938204289351,0.003816793893129771,0.4266262232319664,2.6731277032041083
2023,bed,59.17738095238097,83,0.7129804934021804,0.012048192771084338,0.4795715785873784,3.219438857278226
2023,ai,891.9794011544068,2617,0.3408404284120775,0.00038211692777990065,0.6477493597410812,1.5390532132584205
2023,log,74.7,111,0.672972972972973,0.009009009009009009,0.47946184738955816,3.0387862769551233
2023,graph,156.5095238095238,436,0.3589667977282656,0.0022935779816513763,0.7932847086743542,1.6209022094903465
2023,csed,73.36666666666666,165,0.4446464646464646,0.006060606060606061,0.43112998636983196,2.0077857939750468
2023,ecom,34.533333333333324,199,0.1735343383584589,0.005025125628140704,0.8129805984555987,0.7835883269644323
2023,nlp,567.2583333333333,2120,0.2675746855345912,0.0004716981132075472,0.868009236826255,1.2082242751459693
2023,crypt,113.62424242424244,234,0.48557368557368563,0.004273504273504274,0.7503631987411991,2.1925912502151808
2023,bio,47.7,71,0.671830985915493,0.014084507042253521,0.33514696016771495,3.033629673736126
2024,plan,155.40000000000003,182,0.853846153846154,0.005494505494505495,0.4648147232947233,4.45166735399912
2024,mobile,136.7313492063492,285,0.4797591200222779,0.0035087719298245615,0.5365093040169723,2.5013030775697978
2024,inforet,248.6123015873017,672,0.3699587821239608,0.001488095238095238,0.6757272103086496,1.9288409572238396
2024,chi,600.2369047619053,1411,0.42539823158178974,0.0007087172218284905,0.5388100555534615,2.2178836450235075
2024,mod,276.2503968253969,590,0.4682210115684693,0.001694915254237288,0.735908839720118,2.4411472514887733
2024,sec,532.7341269841261,1009,0.5279822864064678,0.0009910802775024777,0.6093262822069448,2.752722486712731
2024,arch,229.53809523809534,400,0.5738452380952384,0.0025,0.4729376223471567,2.991836528359776
2024,act,268.68333333333345,509,0.5278650949574331,0.0019646365422396855,0.7102924012158053,2.752111489818869
2024,metrics,64.00952380952384,104,0.6154761904761907,0.009615384615384616,0.44186943312007126,3.2088863455843084
2024,mlmining,1796.0496031745877,9364,0.19180367398276246,0.00010679196924391286,1.0653361792558498,1.0
2024,robotics,521.0158730158721,3470,0.15014866657517928,0.00028818443804034583,0.7782411600109689,0.7828247679378303
2024,ops,69.25952380952383,96,0.7214533730158732,0.010416666666666666,0.4192798391144418,3.7614158166788334
2024,vision,776.5865079365141,5128,0.15144042666468682,0.0001950078003120125,1.1809035099473693,0.7895595716185129
2024,hpc,57.26666666666667,210,0.2726984126984127,0.004761904761904762,0.3840364435389988,1.4217580249423185
2024,da,169.44365079365082,740,0.2289779064779065,0.0013513513513513514,0.577522506990665,1.193813975109178
2024,comm,120.98849206349205,174,0.6953361612844371,0.005747126436781609,0.38416890075469606,3.625249437854498
2024,soft,260.0746031746033,358,0.7264653719960985,0.002793296089385475,0.5020833653347329,3.7875466976789323
2024,visualization,163.08571428571435,325,0.501802197802198,0.003076923076923077,0.47077617028731594,2.616228288970603
2024,bed,55.194047619047645,89,0.6201578384162657,0.011235955056179775,0.5195273084140368,3.2332948871041944
2024,ai,944.2876984127067,3618,0.2609971526845513,0.0002763957987838585,0.7248464743854484,1.3607515813696422
2024,log,76.65,116,0.6607758620689655,0.008620689655172414,0.4106889497716895,3.445063633808964
2024,graph,133.57619047619048,517,0.2583678732614903,0.0019342359767891683,0.682277407935546,1.3470434006634826
2024,csed,106.2,215,0.493953488372093,0.004651162790697674,0.40612928436911494,2.5753077514901253
2024,ecom,14.633333333333335,167,0.08762475049900201,0.005988023952095809,0.949889521640091,0.4568460482507593
2024,nlp,611.6253968253974,2618,0.23362314622818847,0.0003819709702062643,0.895144300484786,1.2180326965435728
