Year,Area,EffectiveFaculties,PublicationCount,EffortPerPaper,PerPerson,contribution_per_person_not_adjusted,ICLRPoint
2016,bio,50.53333333333333,81,0.6238683127572017,0.012345679012345678,1.2862796833773087,1.2941771070175152
2016,arch,161.83333333333337,173,0.9354527938342969,0.005780346820809248,1.798146240988671,1.9405402802483454
2016,plan,122.75,109,1.1261467889908257,0.009174311926605505,1.5234215885947047,2.3361234472897774
2016,mlmining,466.14999999999947,967,0.4820579110651494,0.001034126163391934,2.2696556902284697,1.0
2016,log,132.33333333333331,146,0.9063926940639269,0.00684931506849315,1.390428211586902,1.8802568597228753
2016,sec,297.8666666666666,266,1.119799498746867,0.0037593984962406013,1.937108325872874,2.32295637732108
2016,da,158.58333333333334,307,0.5165580890336591,0.003257328990228013,1.8539148712559117,1.0715685339387513
2016,bed,73.16666666666666,113,0.6474926253687315,0.008849557522123894,1.5854214123006836,1.343184315631372
2016,nlp,339.64999999999986,759,0.4474967061923582,0.0013175230566534915,2.673340203150303,0.9283048694368999
2016,robotics,398.4499999999998,1568,0.25411352040816315,0.0006377551020408163,2.268791567323379,0.5271431389782131
2016,mobile,88.2833333333333,84,1.050992063492063,0.011904761904761904,1.6537662828015864,2.1802195117383376
2016,graph,164.9166666666667,208,0.79286858974359,0.004807692307692308,2.237493683678625,1.644757966924922
2016,metrics,72.28333333333333,76,0.9510964912280702,0.013157894736842105,1.7984782107447546,1.9729921849566554
2016,csed,67.66666666666667,102,0.6633986928104576,0.00980392156862745,1.2857142857142856,1.3761804911460114
2016,soft,241.50000000000009,188,1.2845744680851068,0.005319148936170213,1.5859213250517592,2.664772091898101
2016,hpc,130.58333333333331,153,0.8534858387799563,0.006535947712418301,1.6081684747925975,1.7705047862280783
2016,mod,269.66666666666674,258,1.0452196382428944,0.003875968992248062,1.6242274412855373,2.1682449644553903
2016,inforet,154.83333333333331,207,0.7479871175523348,0.004830917874396135,1.7761033369214212,1.5516540655864177
2016,vision,533.8999999999996,1058,0.5046313799621924,0.000945179584120983,2.6334519572953754,1.0468272968431636
2016,visualization,116.83333333333333,150,0.7788888888888889,0.006666666666666667,1.566333808844508,1.6157579224617749
2016,ops,50.00000000000001,47,1.0638297872340428,0.02127659574468085,1.7999999999999998,2.206850593704431
2016,act,302.75,324,0.9344135802469136,0.0030864197530864196,1.8761354252683733,1.9383844944733808
2016,ecom,59.58333333333334,100,0.5958333333333334,0.01,2.198601398601398,1.2360202366906234
2016,comm,81.03333333333332,83,0.976305220883534,0.012048192771084338,2.270670505964624,2.0252861709629486
2016,chi,489.7833333333331,671,0.7299304520615992,0.0014903129657228018,1.8947153503249747,1.5141966044053787
2017,crypt,113.24999999999999,139,0.8147482014388489,0.007194244604316547,1.960264900662252,1.8747348238070842
2017,ai,814.7500000000008,1333,0.6112153038259571,0.0007501875468867217,2.341822644983121,1.4064058231767111
2017,bio,48.5,82,0.5914634146341463,0.012195121951219513,1.3402061855670102,1.3609567452426057
2017,plan,122.66666666666664,113,1.085545722713864,0.008849557522123894,1.5081521739130437,2.4978396584521403
2017,mlmining,568.8833333333332,1309,0.4345938375350139,0.0007639419404125286,2.5277590601470723,1.0
2017,log,141.45000000000002,154,0.9185064935064936,0.006493506493506494,1.4916931778013431,2.1134825535405626
2017,sec,343.19999999999993,297,1.1555555555555552,0.003367003367003367,1.8444055944055948,2.658932216134923
2017,chi,566.4166666666664,805,0.7036231884057967,0.0012422360248447205,1.9349713108724447,1.6190362762543957
2017,da,175.6666666666667,382,0.4598603839441537,0.002617801047120419,1.8444022770398476,1.058138298859574
2017,bed,96.58333333333333,92,1.0498188405797102,0.010869565217391304,1.4702329594477999,2.4156321372024276
2017,nlp,327.03333333333313,607,0.5387699066447004,0.0016474464579901153,2.287228620935686,1.239709034303307
2017,robotics,414.73333333333323,1738,0.23862677406981198,0.0005753739930955121,2.4377109789422926,0.549079976428765
2017,mobile,126.0833333333333,199,0.6335845896147402,0.005025125628140704,1.617977528089888,1.4578775281499343
2017,graph,161.25000000000003,207,0.7789855072463769,0.004830917874396135,2.052713178294573,1.7924448990458048
2017,csed,45.83333333333333,96,0.4774305555555555,0.010416666666666666,1.3745454545454547,1.0985672467504568
2017,metrics,72.08333333333333,86,0.8381782945736433,0.011627906976744186,1.7895953757225436,1.9286474454578844
2017,soft,182.20000000000002,161,1.1316770186335405,0.006211180124223602,1.4818880351262347,2.6039877257632877
2017,hpc,100.0,115,0.8695652173913043,0.008695652173913044,1.36,2.000868724516247
2017,mod,244.28333333333336,262,0.932379134860051,0.003816793893129771,1.7561574674217095,2.1454034878829407
2017,inforet,213.43333333333342,268,0.796393034825871,0.0037313432835820895,1.878806809308136,1.832499603176513
2017,vision,608.1333333333333,1403,0.4334521263958185,0.0007127583749109052,3.0223635167726375,0.9973729237725248
2017,visualization,121.78333333333332,155,0.7856989247311827,0.0064516129032258064,1.6997399753660876,1.8078924661877687
2017,ops,45.583333333333336,39,1.1688034188034189,0.02564102564102564,1.579524680073126,2.6894155366601393
2017,act,332.66666666666663,379,0.8777484608619173,0.002638522427440633,1.8126252505010023,2.019698359830516
2017,ecom,45.25,91,0.49725274725274726,0.01098901098901099,2.165745856353591,1.1441780906814747
2017,comm,108.0833333333333,82,1.3180894308943085,0.012195121951219513,1.7486507324595224,3.032922506150617
2017,arch,163.20000000000005,173,0.9433526011560697,0.005780346820809248,1.8075980392156858,2.1706534232208634
2018,crypt,131.5,148,0.8885135135135135,0.006756756756756757,1.908745247148289,2.181613048042417
2018,ai,934.8333333333359,1721,0.5431919426689924,0.0005810575246949448,2.5491174897486113,1.3337271878197032
2018,bio,57.58333333333334,97,0.5936426116838489,0.010309278350515464,1.2156295224312588,1.457601317060627
2018,plan,140.98333333333335,121,1.1651515151515153,0.008264462809917356,1.5888402884501713,2.8608565989607513
2018,log,131.0333333333333,164,0.7989837398373982,0.006097560975609756,1.6255405749173242,1.9617859779197215
2018,mlmining,800.700000000002,1966,0.4072736520854537,0.000508646998982706,2.770076183339571,1.0
2018,sec,351.2166666666665,301,1.1668327796234768,0.0033222591362126247,1.8706401556494099,2.8649846943171595
2018,chi,642.6000000000004,975,0.6590769230769234,0.0010256410256410256,2.079053843759725,1.618265556099948
2018,da,155.95000000000005,350,0.4455714285714287,0.002857142857142857,1.968579672972106,1.0940345055219516
2018,bed,66.5,101,0.6584158415841584,0.009900990099009901,1.7593984962406015,1.6166423686205225
2018,nlp,411.9833333333327,1114,0.3698234590065823,0.0008976660682226212,3.279258869695381,0.9080466097251643
2018,robotics,430.86666666666633,1934,0.22278524646673545,0.000517063081695967,2.583165712517409,0.5470161041009127
2018,mobile,114.3833333333333,163,0.7017382413087933,0.006134969325153374,1.8534168730875715,1.7230140906870042
2018,graph,156.16666666666663,234,0.6673789173789172,0.004273504273504274,2.516542155816436,1.638649870821716
2018,csed,84.0,158,0.5316455696202531,0.006329113924050633,1.3928571428571428,1.305376782656944
2018,metrics,81.56666666666668,83,0.9827309236947792,0.012048192771084338,1.851246424192889,2.4129499138053343
2018,soft,224.20000000000002,229,0.9790393013100438,0.004366812227074236,1.5611061552185548,2.4038856829968047
2018,hpc,114.73333333333332,216,0.5311728395061728,0.004629629629629629,1.5252760023242302,1.30421606403039
2018,mod,227.0333333333334,249,0.9117804551539493,0.004016064257028112,1.7442372632506236,2.2387415696673663
2018,inforet,229.2000000000002,293,0.7822525597269631,0.0034129692832764505,1.9328097731239076,1.920705048611472
2018,vision,625.5166666666667,1755,0.35641975308641977,0.0005698005698005698,3.622605312941302,0.8751357993854122
2018,visualization,146.38333333333333,219,0.6684170471841704,0.0045662100456621,1.8308095183877946,1.641198844466187
2018,ops,60.31666666666668,47,1.2833333333333337,0.02127659574468085,1.7076540480795797,3.1510345114691245
2018,act,332.4166666666666,379,0.8770888302550569,0.002638522427440633,1.8952118325394842,2.153561434096962
2018,ecom,50.750000000000014,90,0.563888888888889,0.011111111111111112,1.8719211822660093,1.3845454671606758
2018,comm,98.13333333333333,80,1.2266666666666666,0.0125,1.8240489130434785,3.011897922651006
2018,arch,171.45000000000002,195,0.8792307692307694,0.005128205128205128,2.023913677456984,2.158820647318207
2019,crypt,117.58333333333333,157,0.7489384288747346,0.006369426751592357,2.0411055988660527,2.262792586582345
2019,ai,1052.492857142861,2078,0.5064931940052267,0.00048123195380173246,2.5976423321501914,1.5302847341822436
2019,bio,72.5,104,0.6971153846153846,0.009615384615384616,1.393103448275862,2.106217899207344
2019,plan,162.93333333333334,153,1.0649237472766884,0.006535947712418301,1.7123567921440261,3.217489539472171
2019,mlmining,893.976190476194,2701,0.3309797076920378,0.00037023324694557573,3.256238847311357,1.0
2019,log,105.44999999999999,128,0.8238281249999999,0.0078125,1.6026552868658133,2.489059316489989
2019,sec,369.2333333333331,348,1.0610153256704975,0.0028735632183908046,1.9147783695946567,3.2056808952702505
2019,chi,615.3500000000003,990,0.6215656565656568,0.00101010101010101,2.0947428292841463,1.877956992892134
2019,da,181.2095238095238,383,0.4731319159517593,0.0026109660574412533,2.0583907079413466,1.429489195126089
2019,bed,81.91666666666666,100,0.8191666666666666,0.01,1.7456765005086472,2.474975497376611
2019,nlp,527.259523809523,1790,0.29455839318967764,0.0005586592178770949,3.9354433752240983,0.8899590710369212
2019,robotics,470.26666666666586,2039,0.23063593264672186,0.0004904364884747426,2.7324922030053918,0.696828014789712
2019,mobile,119.89999999999992,183,0.6551912568306006,0.00546448087431694,1.9516263552960813,1.97955113743779
2019,graph,139.13333333333333,220,0.6324242424242424,0.004545454545454545,2.3862002874940105,1.9107643995283412
2019,csed,75.86666666666666,167,0.4542914171656686,0.005988023952095809,1.5421792618629175,1.372565769465139
2019,metrics,85.56666666666665,97,0.8821305841924397,0.010309278350515464,1.6244643552785356,2.6652104757226502
2019,soft,232.36666666666673,207,1.122544283413849,0.004830917874396135,1.7300243867450864,3.3915803818955803
2019,hpc,133.8595238095238,164,0.8162166085946574,0.006097560975609756,1.733160207040074,2.4660623887979
2019,mod,261.4000000000001,298,0.8771812080536916,0.003355704697986577,1.8477429227237943,2.650256760966961
2019,inforet,287.3166666666665,460,0.624601449275362,0.002173913043478261,2.2623121990834747,1.8871291343834482
2019,vision,722.5595238095257,2369,0.3050061307764988,0.00042211903756859433,3.8986407447071323,0.9215251681238831
2019,visualization,183.98333333333332,300,0.6132777777777777,0.0033333333333333335,1.8751698523416978,1.8529165490363113
2019,ops,39.20000000000001,38,1.0315789473684214,0.02631578947368421,1.9897959183673464,3.1167437863842116
2019,act,305.6666666666667,383,0.7980852915578764,0.0026109660574412533,1.9498364231188658,2.4112816375451636
2019,ecom,43.083333333333336,101,0.4265676567656766,0.009900990099009901,1.9497098646034816,1.2888030500122964
2019,comm,89.28333333333332,81,1.1022633744855965,0.012345679012345678,1.7136456972185927,3.3303049971607463
2019,arch,192.64285714285714,217,0.8877551020408163,0.004608294930875576,2.0504263997033743,2.6822040185824134
2020,crypt,127.3333333333333,167,0.7624750499001994,0.005988023952095809,1.8455497382198958,2.5957701023178865
2020,ai,1055.533333333338,2341,0.4508899330770346,0.00042716787697565144,2.6915303480073143,1.535009713262977
2020,bio,47.63333333333333,79,0.6029535864978903,0.012658227848101266,1.5535339398180545,2.052695223432459
2020,plan,149.63333333333333,145,1.0319540229885058,0.006896551724137931,1.6707507239919805,3.5131843332983106
2020,mlmining,1078.0166666666712,3670,0.2937375113533164,0.00027247956403269756,3.6131166803234183,1.0
2020,log,98.76666666666665,137,0.7209245742092456,0.0072992700729927005,1.7212284846439423,2.4543156605629974
2020,sec,368.74999999999966,385,0.9577922077922069,0.0025974025974025974,2.047457627118646,3.2607078455163507
2020,chi,629.9333333333335,1025,0.614569105691057,0.000975609756097561,2.108159593607789,2.09223909762017
2020,da,197.03333333333322,463,0.42555795536357066,0.0021598272138228943,2.339705633564542,1.4487695269253393
2020,bed,75.60000000000002,93,0.8129032258064519,0.010752688172043012,1.891534391534391,2.7674477871798513
2020,nlp,486.5499999999989,1519,0.32030941408821517,0.0006583278472679394,3.522762306032276,1.0904613871496218
2020,robotics,459.21666666666596,2301,0.19957264957264925,0.000434593654932638,2.8809929953181186,0.6794251393128923
2020,mobile,130.4,169,0.7715976331360948,0.005917159763313609,2.2085889570552144,2.626827025193911
2020,graph,128.33333333333331,232,0.5531609195402298,0.004310344827586207,2.7350649350649356,1.883181065270452
2020,metrics,82.83333333333333,102,0.8120915032679739,0.00980392156862745,1.9074446680080483,2.764684358924678
2020,csed,84.08333333333333,170,0.49460784313725487,0.0058823529411764705,1.4628344895936571,1.6838429687052314
2020,soft,265.91666666666674,254,1.0469160104986879,0.003937007874015748,1.8614854277655901,3.5641209244107253
2020,hpc,126.08333333333333,222,0.5679429429429429,0.0045045045045045045,1.67349636483807,1.9335049865653826
2020,mod,310.73333333333335,446,0.696711509715994,0.002242152466367713,2.265608238575413,2.371884702454527
2020,inforet,270.06666666666695,508,0.5316272965879271,0.001968503937007874,2.6808195507282124,1.8098719980931195
2020,vision,756.6500000000021,2850,0.26549122807017617,0.0003508771929824561,4.311108174188846,0.9038383516187528
2020,visualization,168.98333333333335,256,0.6600911458333334,0.00390625,2.0179504882138275,2.2472143336141897
2020,ops,60.26666666666668,70,0.8609523809523811,0.014285714285714285,1.8749999999999996,2.931026333632961
2020,act,315.99999999999994,419,0.7541766109785202,0.002386634844868735,1.987341772151899,2.567518896391049
2020,ecom,33.5,96,0.3489583333333333,0.010416666666666666,2.298507462686567,1.1879937694222364
2020,comm,102.4333333333333,118,0.8680790960451974,0.00847457627118644,1.991539212495933,2.9552885228916015
2020,arch,186.7166666666666,251,0.7438911022576359,0.00398406374501992,2.2493974828171033,2.5325029099292022
2021,crypt,128.66666666666666,181,0.7108655616942909,0.0055248618784530384,2.051813471502591,2.677543512090792
2021,ai,892.9547619047672,2412,0.37021341704177746,0.00041459369817578774,2.913921411259018,1.3944444439347705
2021,bio,31.116666666666667,55,0.5657575757575758,0.01818181818181818,1.5104445634708088,2.130980325978109
2021,plan,138.09523809523807,148,0.933075933075933,0.006756756756756757,1.9406896551724142,3.5145202490058827
2021,log,142.6595238095238,178,0.801457998929909,0.0056179775280898875,1.6192399485955573,3.018768640491423
2021,mlmining,1162.0571428571452,4377,0.26549169359313346,0.0002284669865204478,3.9292387883556175,1.0
2021,sec,451.4119047619043,558,0.8089819081754557,0.0017921146953405018,2.3016672556476268,3.0471081683452668
2021,chi,610.316666666667,1033,0.5908196192320107,0.000968054211035818,2.205412490783472,2.225378923294839
2021,da,176.4142857142857,411,0.4292318387208898,0.0024330900243309003,2.4374443274759092,1.6167430058233327
2021,bed,77.56666666666666,101,0.767986798679868,0.009900990099009901,1.9080360979802322,2.892696145352138
2021,nlp,559.8595238095235,2023,0.2767471694560175,0.0004943153732081067,3.8688276395864634,1.0423948324354475
2021,robotics,497.7690476190467,2505,0.19871019865031805,0.0003992015968063872,2.9953650335066517,0.7484610759794309
2021,mobile,121.06666666666663,143,0.8466200466200464,0.006993006993006993,2.03193832599119,3.188875836987553
2021,graph,105.76666666666664,241,0.4388658367911479,0.004149377593360996,3.1200756381972905,1.653030386192461
2021,metrics,88.17619047619044,111,0.794380094380094,0.009009009009009009,2.0300264621698987,2.9921090322226167
2021,csed,82.16666666666666,169,0.4861932938856015,0.005917159763313609,1.594320486815416,1.8312938054879173
2021,soft,239.30238095238093,273,0.8765654979940694,0.003663003663003663,1.9097177311033064,3.3016682598643095
2021,hpc,110.97857142857139,165,0.6725974025974023,0.006060606060606061,1.84720344982944,2.533402810063652
2021,mod,333.3190476190475,506,0.6587332956898172,0.001976284584980237,2.361101190051003,2.4811823178894903
2021,inforet,266.30952380952385,553,0.4815723757857574,0.0018083182640144665,2.955207867679928,1.8138886730059736
2021,vision,805.9547619047652,3269,0.24654474209384067,0.0003059039461609055,4.503974877474494,0.9286344847823035
2021,visualization,185.18333333333337,273,0.6783272283272285,0.003663003663003663,2.003420034200342,2.554984749793213
2021,ops,87.04999999999998,85,1.0241176470588234,0.011764705882352941,2.0907524411257903,3.857437621488398
2021,act,309.24999999999994,447,0.6918344519015659,0.0022371364653243847,2.024252223120453,2.6058610065661925
2021,ecom,37.25,117,0.31837606837606836,0.008547008547008548,2.389261744966443,1.1991940842562867
2021,comm,108.68571428571424,114,0.9533834586466161,0.008771929824561403,2.116193480546794,3.5910104973290733
2021,arch,176.652380952381,250,0.706609523809524,0.004,2.3775507453432883,2.661512736034614
2022,crypt,119.45,184,0.6491847826086957,0.005434782608695652,2.08455420678108,2.517632579548282
2022,ai,853.1488095238149,2214,0.3853427323955803,0.00045167118337850043,2.5517236567617,1.4944149082989815
2022,bio,43.25000000000001,66,0.6553030303030304,0.015151515151515152,1.4797687861271673,2.54136002994092
2022,arch,190.54285714285723,236,0.8073849878934628,0.00423728813559322,2.1779877043034928,3.13115588075023
2022,plan,134.34999999999997,133,1.0101503759398494,0.007518796992481203,1.6449572013397846,3.917509413097331
2022,mlmining,1331.048809523805,5162,0.25785525174812185,0.00019372336303758234,4.137338886896402,1.0
2022,log,87.81666666666666,117,0.7505698005698005,0.008547008547008548,1.5145188840387172,2.910818358289526
2022,sec,456.67142857142795,623,0.7330199495528539,0.0016051364365971107,2.4853755435292677,2.842757495080544
2022,da,172.3928571428571,436,0.3953964613368282,0.0022935779816513763,2.447897244665424,1.5334047247680624
2022,bed,58.516666666666666,90,0.6501851851851852,0.011111111111111112,2.0506978068926234,2.5215122855837704
2022,nlp,547.3380952380946,1968,0.27811895083236515,0.0005081300813008131,4.04503179892293,1.0785855589400106
2022,robotics,438.58571428571366,2217,0.19782846832914464,0.0004510599909788002,2.8249894140256058,0.7672074428888787
2022,mobile,129.4178571428571,194,0.6671023564064799,0.005154639175257732,2.4417032315037126,2.5871195249423065
2022,graph,154.18333333333328,344,0.4482073643410851,0.0029069767441860465,3.0677764565992875,1.7382130528755062
2022,csed,76.78333333333333,144,0.5332175925925926,0.006944444444444444,1.5367918385066204,2.067895026289595
2022,metrics,71.01666666666668,97,0.73213058419244,0.010309278350515464,1.957287021825862,2.8393084074455843
2022,soft,283.55833333333334,341,0.8315493646138807,0.002932551319648094,2.0278014517882856,3.224868832325179
2022,hpc,109.03452380952379,209,0.5216962861699703,0.004784688995215311,1.8251100022928521,2.0232137318636956
2022,mod,326.9023809523807,486,0.6726386439349398,0.00205761316872428,2.300380920472838,2.608590049552245
2022,inforet,286.73809523809507,682,0.42043708979192823,0.001466275659824047,3.079465249522546,1.630515907438719
2022,vision,831.9976190476231,3757,0.22145265345957493,0.00026616981634282674,4.812513772074645,0.8588254532659055
2022,visualization,137.4833333333333,242,0.568112947658402,0.004132231404958678,2.0075160625530373,2.2032242655788377
2022,ops,46.83571428571428,49,0.9558309037900874,0.02040816326530612,2.0497178587768796,3.706850635424568
2022,act,263.75000000000006,388,0.6797680412371135,0.002577319587628866,2.0473933649289093,2.6362388845239595
2022,ecom,28.749999999999993,126,0.2281746031746031,0.007936507936507936,2.4695652173913047,0.8848941475021367
2022,comm,99.6857142857143,133,0.7495166487647692,0.007518796992481203,2.237030667813127,2.9067340831084256
2022,chi,572.7511904761903,945,0.6060859158478205,0.0010582010582010583,2.1248318994992843,2.35048893415542
2023,crypt,113.62424242424244,234,0.48557368557368563,0.004273504273504274,2.5434713036057177,2.1925912502151808
2023,ai,891.9794011544068,2617,0.3408404284120775,0.00038211692777990065,2.791544285414464,1.5390532132584205
2023,bio,47.7,71,0.671830985915493,0.014084507042253521,1.341719077568134,3.033629673736126
2023,arch,212.55559163059172,338,0.6288626971319282,0.0029585798816568047,2.5405118531931454,2.839607845901169
2023,plan,144.33333333333337,157,0.9193205944798304,0.006369426751592357,1.6766743648960734,4.151160475711597
2023,mlmining,1537.1615440115363,6941,0.22146110704675642,0.00014407145944388418,4.549294137134306,1.0
2023,log,74.7,111,0.672972972972973,0.009009009009009009,1.5394912985274432,3.0387862769551233
2023,sec,512.3294011544002,855,0.5992156738647956,0.0011695906432748538,2.898525824701727,2.7057377336160653
2023,da,161.13892496392504,547,0.2945867001168648,0.0018281535648994515,3.1029125961460737,1.3301960964851023
2023,bed,59.17738095238097,83,0.7129804934021804,0.012048192771084338,2.1629885936148376,3.219438857278226
2023,nlp,567.2583333333333,2120,0.2675746855345912,0.0004716981132075472,4.015807025017996,1.2082242751459693
2023,robotics,451.37023809523714,2646,0.17058587985458698,0.0003779289493575208,3.2168713784217964,0.7702746641583964
2023,mobile,103.88376623376615,228,0.4556305536568691,0.0043859649122807015,2.9841043623930363,2.05738406952275
2023,graph,156.5095238095238,436,0.3589667977282656,0.0022935779816513763,3.8464112940031034,1.6209022094903465
2023,csed,73.36666666666666,165,0.4446464646464646,0.006060606060606061,1.6356201726487962,2.0077857939750468
2023,metrics,70.26666666666668,106,0.6628930817610064,0.009433962264150943,2.1204933586337757,2.9932708754185526
2023,soft,269.77063492063496,380,0.7099227234753551,0.002631578947368421,2.350144596673835,3.205631602507393
2023,hpc,101.39404761904758,162,0.625889182833627,0.006172839506172839,1.98236488945768,2.8261810445185076
2023,mod,301.6555916305914,520,0.5801069069819066,0.0019230769230769232,2.625510754562396,2.6194527550132327
2023,inforet,256.15753968254,651,0.3934831638748694,0.0015360983102918587,3.23628967168951,1.7767596718090752
2023,vision,815.1103535353576,4506,0.18089444153026135,0.00022192632046160674,5.384546989206677,0.8168226192966228
2023,visualization,155.102380952381,262,0.5919938204289351,0.003816793893129771,2.101837495970403,2.6731277032041083
2023,ops,84.89404761904758,98,0.8662657920310978,0.01020408163265306,2.3912159414396106,3.911593342880769
2023,act,269.1166666666667,484,0.556026170798898,0.002066115702479339,2.244379760946306,2.5107170203096016
2023,ecom,34.533333333333324,199,0.1735343383584589,0.005025125628140704,2.577220077220078,0.7835883269644323
2023,comm,118.55043290043284,167,0.7098828317391188,0.005988023952095809,2.5474390317380053,3.2054514727466046
2023,chi,585.3599567099573,1205,0.4857758976846118,0.0008298755186721991,2.4173160185966136,2.193504332036286
2024,crypt,104.33333333333331,248,0.4206989247311827,0.004032258064516129,2.223642172523962,2.1933830358692252
2024,ai,944.2876984127067,3618,0.2609971526845513,0.0002763957987838585,3.280779793284991,1.3607515813696422
2024,bio,44.533333333333346,83,0.536546184738956,0.012048192771084338,1.6616766467065864,2.797371779161935
2024,arch,229.53809523809534,400,0.5738452380952384,0.0025,2.609588614816504,2.991836528359776
2024,plan,155.40000000000003,182,0.853846153846154,0.005494505494505495,1.6537966537966535,4.45166735399912
2024,mlmining,1796.0496031745877,9364,0.19180367398276246,0.00010679196924391286,5.279364213126517,1.0
2024,log,76.65,116,0.6607758620689655,0.008620689655172414,1.4481409001956946,3.445063633808964
2024,sec,532.7341269841261,1009,0.5279822864064678,0.0009910802775024777,3.0972297745234654,2.752722486712731
2024,da,169.44365079365082,740,0.2289779064779065,0.0013513513513513514,3.0157518302193447,1.193813975109178
2024,bed,55.194047619047645,89,0.6201578384162657,0.011235955056179775,2.4459159243362154,3.2332948871041944
2024,nlp,611.6253968253974,2618,0.23362314622818847,0.0003819709702062643,4.5518057530805205,1.2180326965435728
2024,robotics,521.0158730158721,3470,0.15014866657517928,0.00028818443804034583,3.623689982939319,0.7828247679378303
2024,mobile,136.7313492063492,285,0.4797591200222779,0.0035087719298245615,3.013208034524891,2.5013030775697978
2024,graph,133.57619047619048,517,0.2583678732614903,0.0019342359767891683,3.548536594060818,1.3470434006634826
2024,csed,106.2,215,0.493953488372093,0.004651162790697674,1.6195856873822976,2.5753077514901253
2024,metrics,64.00952380952384,104,0.6154761904761907,0.009615384615384616,2.2340425531914883,3.2088863455843084
2024,soft,260.0746031746033,358,0.7264653719960985,0.002793296089385475,2.368551148327402,3.7875466976789323
2024,hpc,57.26666666666667,210,0.2726984126984127,0.004761904761904762,1.7636786961583235,1.4217580249423185
2024,mod,276.2503968253969,590,0.4682210115684693,0.001694915254237288,3.3447915753909707,2.4411472514887733
2024,inforet,248.6123015873017,672,0.3699587821239608,0.001488095238095238,3.3827770976356044,1.9288409572238396
2024,vision,776.5865079365141,5128,0.15144042666468682,0.0001950078003120125,6.065003643335306,0.7895595716185129
2024,visualization,163.08571428571435,325,0.501802197802198,0.003076923076923077,2.256482130343377,2.616228288970603
2024,ops,69.25952380952383,96,0.7214533730158732,0.010416666666666666,2.367905393791467,3.7614158166788334
2024,act,268.68333333333345,509,0.5278650949574331,0.0019646365422396855,2.2926617455492826,2.752111489818869
2024,ecom,14.633333333333335,167,0.08762475049900201,0.005988023952095809,2.938496583143508,0.4568460482507593
2024,comm,120.98849206349205,174,0.6953361612844371,0.005747126436781609,2.4051874276380745,3.625249437854498
2024,chi,600.2369047619053,1411,0.42539823158178974,0.0007087172218284905,2.727256499913722,2.2178836450235075
